Ticker,Intercept,Slope
CPT,104.66316646519468,0.0072581449467733405
COF,91.44990206442,0.130865755626825
CAH,77.61081012211763,0.07868050610917256
KMX,70.52306192268297,0.013837463881814342
CCL,10.932156251793021,0.017052556815024
CARR,40.05503102505739,0.06988267271405868
CTLT,48.109732622135176,0.017504141459050854
CAT,209.40887143065697,0.3597712585750201
CBOE,120.96584935139389,0.19234843939079646
CBRE,69.32196420895312,0.08313672114234281
CDW,184.40742598806636,0.11477551329971056
CE,112.08553440277717,0.08039574345238332
COR,155.69798316102055,0.20215766486239622
CNC,68.62513758982766,0.010841916284446475
CF,76.79270218921435,0.006183636100139026
SCHW,60.97911655661107,0.014947536791557116
CMG,30.047823768992306,0.0711365697372088
CB,183.34736288243542,0.21264790929024002
CHD,86.10124783478791,0.045207609701477774
CI,263.45050583320165,0.1945567843913423
CINF,99.77381157038447,0.05835140154364801
CTAS,94.09209702964628,0.22935967571555066
C,41.98730338526059,0.04563724501648382
CFG,29.64584849485837,0.01653837410652173
CME,182.77749888622955,0.08141172101793887
CMS,57.4217358544116,0.013424027107100433
KO,58.02346478949672,0.016517821204821828
CTSH,61.899214318712296,0.03142765980850967
CL,67.6946959528581,0.07003061691442694
CMCSA,40.651017996304816,0.0015374975837356799
CMA,49.97821509772232,0.005888804044378045
COP,109.8983941183181,0.01212432950375346
ED,90.94822404888255,0.011454400115318909
STZ,232.49573003161817,0.052811530463629554
CEG,48.41181355796559,0.39737496202193523
COO,86.03770378332288,0.028677149697558652
CPRT,36.08905088491683,0.04653974068629652
GLW,29.917152906566955,0.020495960818270688
CPAY,204.72295308896662,0.24858143704790006
CSGP,78.0554237024389,0.008146362727882767
COST,413.09918142269885,1.057216936325222
CTRA,25.71139561160388,0.0005549315012700722
CSX,30.697712448769405,0.009782487133908337
CMI,214.29827594524352,0.1910531068045218
DHR,206.76700401842945,0.12392647475788242
DRI,152.9874328119364,0.009644533868065559
DVA,70.65102338060169,0.1837909994350949
DECK,57.81328263871774,0.24808990190980143
DAL,35.18029589057064,0.028931208105680745
FANG,126.61519437362648,0.16181649320334202
DLR,95.98577858503276,0.14711130721380586
DFS,92.34697075097364,0.08924932018559928
DPZ,314.3980485976897,0.3693158226015742
DOV,131.3952613943203,0.1175184684605994
DHI,87.50646962990481,0.20290898877611632
DTE,105.8786299013217,0.023939797407789846
DUK,89.7998890907756,0.03748796801814129
DD,68.48212444057214,0.026937567344109948
EMN,76.91732751641352,0.05340981495820596
ETN,144.53272269535026,0.4381698177637419
EBAY,39.8093453556795,0.03669598737315627
ECL,144.55031538134926,0.24035809833000887
EIX,64.3758232306662,0.03104919302268779
EA,118.14532289614414,0.05855744445736209
ELV,451.1690295571999,0.15215349611863294
LLY,286.7480426120753,1.4698928023680964
EMR,82.57291657428902,0.0658466211187416
ETR,96.196150998158,0.04331049785093544
EOG,119.24178746985753,0.015544074651688422
EQT,36.12008704752886,0.0034788834113729213
EFX,186.2894496059754,0.19577733551439092
EQIX,706.4640236573916,0.3064086240128999
EQR,58.64197492489365,0.023548445710988686
ESS,202.2179628614568,0.1759478387177757
EG,358.6144939246163,0.06153218390137158
EXPE,97.09916137881925,0.1034637430629514
EXPD,111.05354278365574,0.029902932791932426
EXR,140.2511875897708,0.034643128149524395
XOM,106.61122188707395,0.01788663330055619
FFIV,132.86793507380563,0.1549357602208466
FDS,415.25745523093286,0.07127800549999184
FICO,467.6940537735245,2.8571306260475393
FAST,50.02685190143936,0.05190311284474111
FRT,95.41075593091054,0.02581702463682832
FDX,212.8302597097687,0.1653626115654171
FIS,52.40063217669702,0.05748587160543417
FITB,25.38372409437457,0.03238132265293259
FSLR,169.6196991784571,0.08635432930958416
FE,37.8271381649279,0.005089276532326148
FI,99.18128789805951,0.16355969032929313
FTNT,58.960429304591464,0.022775743100657903
FTV,67.86248089667463,0.022739516476343268
FOXA,30.74958781759659,0.012133235842684184
FOX,28.569274107557195,0.010910831295162095
FCX,37.42524139859266,0.02061693913817161
GRMN,81.11023868058851,0.20620371324364542
IT,297.2767677480828,0.46752404826395433
GE,48.86075611133589,0.28743979589032703
GEHC,70.43931093387413,0.03345877465603763
GEV,121.20499681570507,0.9352516920502569
GEN,17.08202992858064,0.018870065737743524
GNRC,103.94380981851062,0.09662365695276214
GD,204.41853084291182,0.21952107402900148
GM,31.80093664996948,0.03132243332193194
GS,289.4659862124725,0.42481903841349244
HIG,60.99047570406334,0.1111123962238179
HAS,55.84073042937558,0.013150618324597395
HCA,230.987797510306,0.2907349685818737
HES,142.6485517593014,0.006288128474133874
HPE,14.850757468647663,0.009696876421069322
HLT,123.26086737468407,0.23339840406087045
HD,286.83970823321226,0.20153594796859006
HON,193.47107449638798,0.024753487880511967
HST,16.767074174620525,0.003921474371371658
HWM,29.312566877845928,0.13791338279907342
HPQ,27.506869381291516,0.01459678598837505
HUBB,233.65803472177186,0.4233693726256192
HBAN,11.325202258817155,0.005632931892199565
HII,204.84727118261014,0.15386267846754043
IBM,116.52767854298057,0.19674463226853087
IDXX,483.9218553212083,0.03713292908574188
ITW,232.88946002720058,0.0490890267247746
IR,50.37582169908771,0.10998497878634819
ICE,94.57925215588959,0.13325553732182516
IFF,82.49302963819378,0.019365488513294324
IP,31.111079893400824,0.03021336138094675
INTU,405.4353493751687,0.6149419973132831
ISRG,225.80933180498516,0.5447001034211442
INVH,31.975266933178116,0.007593755970984251
IQV,203.0025342875104,0.07133785030047542
IRM,39.471416782086955,0.145643438333677
JBL,89.33390973671882,0.09238972022469419
JKHY,157.3939563022579,0.029691450061493128
J,94.96142964969751,0.07475541327526822
JCI,57.74340722188898,0.022760475751040826
JPM,120.12130920697493,0.21199336188885812
JNPR,28.027143343661304,0.02170436709924166
K,57.24712183332983,0.019080009592097734
KDP,32.85432586581825,0.0014358155629551066
KEY,12.324776842335718,0.006257083738987365
KMB,128.17895533371504,0.014657319619654465
KIM,18.849932739261238,0.004887465505157675
KMI,15.915250182219786,0.010897488180511183
KLAC,332.5006977846108,1.0614798224377167
KR,43.83291491946948,0.023307540560841056
LHX,182.01917422175677,0.10285894111194085
LH,200.5726161859523,0.039803008404816334
LRCX,48.53340647165842,0.10693618407953062
LDOS,73.69650795649387,0.1824374199632813
LEN,92.03047000428153,0.19608730139500916
LIN,329.74890247372184,0.32485521800452055
LYV,72.2451323417133,0.07116853792117371
LMT,431.10160167981894,0.17725093996809507
L,54.893451564840504,0.05851485464972753
LOW,196.323501202566,0.11420319641160119
LYB,92.83101092268271,0.00946570980417342
MTB,120.81635159353775,0.0900005214258901
MRO,24.250270991613256,0.006928423931336824
MPC,116.74310714603124,0.14964358179110415
MAR,161.39683586614882,0.21444950059238232
MMC,165.22958411331166,0.1305603481999672
MLM,347.91107001225316,0.5596467864773816
MAS,46.700920439252,0.07356090858973793
MA,350.08611551392704,0.31098538749659305
MCD,277.65464881897753,0.007943037574152913
MCK,347.43665594256277,0.5131917751668391
MDT,81.71932373078262,0.0058408917191359955
MRK,106.99990622577951,0.032455730517769524
META,149.06500613915134,0.9502230908640659
MET,57.894370177561825,0.04017204264278333
MCHP,80.09329472010968,0.012974784619877038
MU,49.995528068912364,0.15116569503120916
MSFT,262.3813787169659,0.43187061008303596
MHK,88.45582836498842,0.10188820961551105
MOH,295.85100641998105,0.138962403224418
MDLZ,69.91660471372607,0.001993583486024809
MPWR,363.62196482679207,1.1095143438413793
MCO,276.92622808414853,0.40670951076032025
MS,82.81838016046873,0.036429448034149874
MSI,233.67060911714614,0.4109675772188528
MSCI,504.550459445958,0.0945675948167409
NDAQ,50.08547111760116,0.035638339090461435
NTAP,53.33311804638325,0.16102918974252042
NFLX,277.6091333837457,0.9713260313183606
NEM,42.91877773901203,0.0010376903241023315
NWSA,16.78006075344154,0.02533126679666888
NWS,16.860945305472026,0.028008688779394452
NEE,69.88619572990598,0.0013259109517180998
NI,25.49439567829569,0.011411661169463733
NDSN,224.9251544430905,0.06842802289063574
NSC,214.20763867929034,0.06040924506418177
NTRS,79.8122313242657,0.011529510318509649
NOC,444.16409750135347,0.09112598294306133
NCLH,14.797629877399528,0.010705740544866726
NRG,21.023133575008472,0.14300647218423027
NUE,158.66380276988113,0.01257188855590168
NVDA,4.775433292039239,0.26773756287744
NVR,4718.353364711749,9.41851608751018
NXPI,167.70888020440714,0.2101450578770158
ORLY,820.5153799708378,0.7122302826955108
ODFL,172.64350767434243,0.07217412219360533
OMC,83.98035524141855,0.02384939499497559
OKE,57.45080531755719,0.06663378081623439
ORCL,84.52735156607585,0.14263180391680153
OTIS,79.37615930523492,0.04308001989980757
PCAR,70.23926513908135,0.0925958645861558
PKG,120.20918191748918,0.19096250272916243
PANW,166.91222058070318,0.4352803897446098
PH,288.8284415547095,0.7128751762799863
PAYX,109.47027272044691,0.04615849196987056
PNR,49.33563409119975,0.09294792080938392
PCG,15.731556107648736,0.006753632526997421
PM,90.32439914284747,0.04169129430317342
PSX,96.0828833283847,0.11693324238478817
PNW,74.52974479249927,0.013508257600069164
PNC,121.91965186349925,0.10638683735575237
POOL,353.0203821478056,0.025269962172465004
PPL,26.032402230373744,0.007442790072298885
PFG,76.77621617616401,0.009225833070197809
PG,141.24744893984857,0.06297685883904584
PGR,107.13188673514489,0.2899823306812861
PRU,83.4380812147983,0.08392903137912353
PEG,54.65448830601264,0.052517361840286776
PTC,122.57645075218633,0.1506027717251356
PSA,274.8955432546981,0.07056379364632503
PHM,48.037547483099424,0.19621520140872936
QRVO,97.31269196701696,0.025951172063752758
PWR,139.26298969900074,0.3267335160581547
QCOM,101.811659449917,0.18412873745978753
DGX,134.44607472461425,0.016260279387232495
RL,99.2175406828652,0.19608686391590116
RJF,95.09284206674042,0.06718602426716143
RTX,85.71280790164217,0.0494137794029571
REG,59.64400183398481,0.015067011851778181
REGN,688.07091280487,0.8614062956040015
RF,18.49045082949293,0.004483775372048447
RSG,121.2135316742592,0.19110186294937462
RMD,195.10397691015038,0.020928272713029078
ROL,35.47839160526959,0.030936352227693555
ROP,434.5454816906424,0.3101684411131955
ROST,102.36182703053483,0.10911387638644933
RCL,52.99091891508227,0.27172395261034527
SPGI,332.47372698291,0.35556110983391365
CRM,175.57481379440898,0.25981055603969616
STX,52.479148942000926,0.11838937744098596
SRE,72.72298358443115,0.009581763131213835
NOW,404.1976613733854,1.0718808216520885
SHW,211.08295243727554,0.331286264513809
SPG,102.35954595456317,0.13456939921662536
SNA,248.5719109011331,0.094356302010289
SOLV,57.408196415041914,0.061825373434530144
SO,63.70136114573116,0.04248397689599295
SWK,82.54771482090597,0.032007360026153855
STT,73.40573436555195,0.011885424439142667
STLD,103.7568382805394,0.057817381256160406
STE,196.8973500440975,0.08308659198824246
SYK,256.89371009251636,0.225074756919256
SMCI,5.5433732906369,0.16288988290505732
SYF,27.078315924629788,0.047972392483956634
SNPS,370.94885817103136,0.4879415909513033
SYY,73.77888140805426,0.0024506936349235255
TMUS,125.76778029307664,0.14652407582541782
TTWO,121.1834125594948,0.09387463142932961
TPR,38.774341673596574,0.005355514931236249
TRGP,55.12749267683987,0.19030639625912013
TGT,145.39760695573528,0.0027599113035292008
TEL,121.86121451298412,0.0640679388930339
TDY,411.4909245933469,0.009968477128428846
TER,91.65864638038875,0.08237179947124484
TSLA,200.50151032857477,0.04696624306614323
TXN,161.3359309649417,0.06657961550734649
TXT,66.32048049747995,0.056761960526691975
TMO,525.5472202061878,0.11176394682437428
TJX,72.43483994871212,0.09254043917602996
TSCO,205.74739693772767,0.1449453257949752
TT,135.53758875475475,0.5093942589523373
TDG,630.9840361100178,1.6979906785906123
TRV,160.62191898222935,0.150188875572755
TRMB,49.309957271776845,0.019357783390048327
TFC,33.96858406346881,0.011242021727863772
TYL,304.4423657485306,0.5510873873319285
TSN,54.85995472430822,0.005608933190594813
USB,36.52718451787424,0.014699089648116394
UBER,28.548910383937283,0.11637841177920023
UDR,39.18261809091054,0.0017303848652571584
UNP,197.3127718922953,0.11578874754245672
UAL,44.751452203528245,0.011932079124288794
URI,320.900268048501,0.995243504746282
UNH,472.50445211554853,0.17341205594434939
UHS,114.22457173592608,0.20452036083229846
VLO,122.26670818456012,0.06365590284689483
VTR,42.217319727601584,0.027722138911746092
VLTO,68.88911135146134,0.1673276945558739
VRSK,189.2835918899209,0.19167319722359802
VZ,35.58528404119565,0.01279337042467323
VRTX,286.52449231684875,0.44742715094703445
VTRS,10.03791451703609,0.003271013523585943
V,218.14537487229944,0.1508716881775587
VST,3.2124813051621643,0.2097162545490596
VMC,176.9963963611782,0.20141791298295356
WRB,38.436109486225256,0.04325690208375991
GWW,591.4065863133953,1.0047980296848407
WAB,83.61718756726808,0.19994815904303773
WMT,42.39928859921736,0.06831126831579423
DIS,94.31472182209887,0.007598373941976036
WM,145.3905841389794,0.15812566529571861
WAT,283.9761130989657,0.09611446705398936
WFC,37.520277824664724,0.04989042872172199
WELL,64.57861517167464,0.11604858384143443
WDC,30.99539161329669,0.09345108099954325
WY,31.504060287952097,0.0005574574032388979
WMB,27.45705781476024,0.03924171333295654
WTW,216.26273082945625,0.13724792090020926
XYL,94.60638807238848,0.09196710219392969
YUM,129.69803277851426,0.010948049888185965
ZBRA,258.9843755201682,0.13020826545113587
ZTS,168.6414285900382,0.035450789606239125
